source,published_at,provider,publisher_location,url,id,war_related,type_risk,negativity,risk_order,llm_confidence,IO_V1_1,IO_V1_2,IO_V1_3,IO_V1_4,IO_V1_5,IO_V1_6,IO_V1_7,IO_V1_8,IO_V1_9,IO_V1_10,IO_V1_11,IO_V1_12,IO_V1_13,IO_V1_14,IO_V1_15,IO_V1_16,IO_V1_17,IO_V1_18,IO_V1_19,IO_V1_20,IO_V1_21,IO_V1_22,IO_V1_23,IO_V1_24,IO_V1_25,IO_V1_26,IO_V1_27,IO_V1_28,IO_V1_29,IO_V1_30,IO_V1_31,IO_V1_32,IO_V1_33,IO_V1_34,IO_V1_35,IO_V1_36,IO_V1_37,IO_V1_38,IO_V1_39,IO_V1_40,IO_V1_41,IO_V1_42,IO_V1_43,IO_V1_44,IO_V1_45,IO_V1_46,IO_V1_47,IO_V1_48,IO_V1_49,IO_V1_50
gdelt,22/01/2026 17:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/21/6425573,1c26e1fc0eca8d03,1,Military,0.529,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,22/01/2026 17:45,mdeast.news,,https://mdeast.news/2026/01/22/%DA%AF%D9%81%D8%AA%D9%88%DA%AF%D9%88%DB%8C-%D8%AA%D9%84%D9%81%D9%86%DB%8C-%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C%D8%A7%D9%86-%D9%88-%D8%A7%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86/,ccb7a3947a4175e4,1,Diplomatic,0.3,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,22/01/2026 17:45,mdeast.news,,https://mdeast.news/2026/01/22/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%AA%D8%B9%D8%B1%D8%B6-%D8%A8%D9%87-%D9%85%D9%82%D8%B1-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D9%85%D9%84%D9%84-%D9%85%D8%AA%D8%AD%D8%AF-%D8%AF%D8%B1-%D9%82%D8%AF%D8%B3/,e5437cb20eaf5f3e,1,Diplomatic,0.316,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08864809,0.30045118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247188,0.0,0.0,0.35557584,0.07550633,0.0,0.0,0.0,0.0,0.15509975
gdelt,22/01/2026 19:00,news.gooya.com,,https://news.gooya.com/2026/01/post-105762.php,1b63aa6510179328,1,Maritime,0.439,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794385,0.0,0.0,0.24548358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03312373,0.0,0.10060105,0.02972553,0.10118011,0.0,0.0,0.0,0.42194215,0.0
gdelt,22/01/2026 20:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/21/6425578,e27ca290e37ef972,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,22/01/2026 20:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425756,82f65bb2277e45d3,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,22/01/2026 20:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/21/6425539,42b8ec9ed0800345,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,22/01/2026 22:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/21/6425611,8.95E+15,1,Military,0.395,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,22/01/2026 22:00,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/21/6425593,d6d27f4f10a2777d,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,22/01/2026 22:45,afghanpaper.com,,http://www.afghanpaper.com/nbody.php?id=178734,d2f0ca995b26d0ea,1,Military,0.061,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 02:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425851,db49b970102fbb75,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 02:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425848,54e23f010188b401,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 06:00,sputnik.af,,https://sputnik.af/20260123/22589743.html,fb209991938a08cb,1,Maritime,0,,0.95,0.17512288,0.0,0.0,0.0,0.0,0.0,0.0,0.16545297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30415921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15369516,0.0,0.0,0.0,0.0,0.0,0.20156977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 07:00,spnfa.ir,Iran,https://spnfa.ir/20260123/27598350.html,49524a411d8d227b,1,Maritime,0,,0.99,0.15919137,0.0,0.0,0.0,0.0,0.0,0.29978981,0.0,0.0,0.0,0.0,0.05411276,0.0,0.0,0.0,0.0,0.27648883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06481766,0.0,0.0,0.0,0.14559958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 09:15,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425759,1cc905b266b152c7,1,Military,0.207,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 16:30,radiofarda.com,US,https://www.radiofarda.com/a/iran-reza-rooygari-actor-singer-died/33657490.html,812d54754c80624a,1,Humanitarian,0.065,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11201248,0.0,0.25048669,0.21194465,0.0,0.0,0.16853469,0.15584474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10117675,0.0,0.0,0.0
gdelt,23/01/2026 17:15,parsi.euronews.com,,https://parsi.euronews.com/2026/01/23/trump-new-iran-threats-us-armada-casts-shadow-over-oil-markets,4bf7210b1fb777a5,1,Economic,0.277,second_order,0.97,0.0686355,0.0,0.0,0.0,0.23544085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15153979,0.0,0.0,0.0,0.02767912,0.0,0.12505106,0.0783107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16048503,0.0,0.0,0.0,0.0,0.13378585,0.0190721,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 17:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425648,fbe0cab2672a634b,1,Military,0,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 17:30,bbc.com,UK,https://www.bbc.com/persian/articles/ckgnkqj0y5zo,33860d7bbcb48280,1,Economic,0.114,first_order,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06448852,0.0,0.18721548,0.05787258,0.19698736,0.0,0.0,0.0,0.0,0.49343607
gdelt,23/01/2026 17:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/23/6425909,89d3726c8aafa326,1,Military,0.391,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105795.php,60babd4caf5df1d9,1,Military,0.146,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105787.php,c37c0191c052a914,1,Military,0.242,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04612711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34547933,0.0,0.0,0.04497543,0.38567434,0.0,0.04036136,0.13738244,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105789.php,ae87be7889b921fa,1,Military,0.195,,0.99,0.0,0.0,0.10508342,0.0,0.0,0.0,0.0,0.0,0.13319182,0.0,0.0,0.0,0.0,0.06405385,0.0,0.26076755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493515,0.0,0.14870891,0.0,0.0,0.0,0.0,0.0,0.23884296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105785.php,6b7640660be21aa3,1,Military,0,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32816343,0.0,0.17920408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09227841,0.0,0.0,0.0,0.0,0.0,0.0,0.40035407
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105790.php,cc8196c4a01f59aa,1,Cyber,0.098,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15294468,0.0,0.0,0.0,0.46718654,0.0,0.37986878,0.0,0.0,0.0
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105798.php,49db1ef0a1f3db20,1,Military,0.246,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37938928,0.21906624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06485596,0.0,0.08037644,0.05820233,0.19810975,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105792.php,617d5e7f4ab3bf91,1,Diplomatic,0.497,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22725828,0.0,0.26613607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09178923,0.0,0.0,0.0,0.05570995,0.0,0.0,0.17920399,0.0,0.0,0.11447416
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105793.php,8dbb2053102a6bfe,1,Military,0.129,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03425228,0.0,0.0,0.0408324,0.0,0.091311,0.07726111,0.0,0.0,0.08226381,0.05681076,0.07467079,0.0,0.0,0.0,0.0,0.0,0.11992954,0.0,0.0,0.09887351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32379481,0.0,0.0,0.0
gdelt,23/01/2026 18:15,news.gooya.com,,https://news.gooya.com/2026/01/post-105788.php,e9f423fd0f463ea4,1,Military,0.148,,0.99,0.0,0.0,0.0888196,0.0,0.0,0.0,0.0,0.11032097,0.0,0.0,0.0,0.13541096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18371857,0.0,0.07034015,0.0,0.1421634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13575878,0.0,0.0,0.0,0.0,0.0,0.00973339,0.0,0.0,0.09400244,0.02973173,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 19:45,mdeast.news,,https://mdeast.news/2026/01/23/%D9%88%D8%A7%D8%B4%D9%86%DA%AF%D8%AA%D9%86-%D8%AA%D8%AD%D8%B1%DB%8C%D9%85%D9%87%D8%A7%DB%8C-%D8%AC%D8%AF%DB%8C%D8%AF%DB%8C-%D8%B1%D8%A7-%D8%B9%D9%84%DB%8C%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86/,a4b84648f8702852,1,Economic,0.277,first_order,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257045,0.0,0.0,0.0,0.26836445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099778,0.0,0.0,0.0,0.1690873,0.0,0.0,0.0
gdelt,23/01/2026 20:15,kar-online.com,,https://kar-online.com/111209/,0b4ff72050165365,1,Cyber,0.146,,0.99,0.06223131,0.0,0.2232935,0.0,0.0,0.0,0.0,0.0,0.13821442,0.0,0.06195902,0.17021236,0.0,0.0,0.0,0.0,0.10871237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07855648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607139,0.0,0.0,0.01223493,0.0,0.03551901,0.01097974,0.03737296,0.0,0.0,0.0,0.0,0.0
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425815,7fbd595e09b75e27,1,Diplomatic,0,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425816,2329be496268698f,1,Military,0.225,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/23/6425938,25cc548e5442d787,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425694,3309eb20332c9193,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425853,069f2622c6e2522d,1,Military,0.192,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425866,d8e880f1cf9f6d7b,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/23/6425915,8d7cf901aa474e05,1,Military,0.192,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/23/6425957,6098b78c8c86432c,1,Military,0.233,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/23/6425970,dd34e380d2cf9585,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/23/6425989,5d2a66b6be4e1710,1,Military,0.228,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425730,3ffce42d08218448,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/23/6425905,96d8ebed184fbe06,1,Military,0.187,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425878,26edcd3a7099b1ba,1,Military,0.19,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425802,1d1afd9035499583,1,Military,0.233,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,23/01/2026 20:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/1/22/6425854,bf14120ad5a9e37f,1,Military,0.202,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
